Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomarrow
4/21/2016,14.6,30.2,0,5.4,NA,26,17,11,55,29,1022.5,1018.2,2,3,22.3,28.9,No
4/22/2016,14.8,31.2,0,NA,NA,33,17,17,59,23,1020.6,1015.8,NA,NA,23.3,30.5,No
4/23/2016,12.4,28.8,0,NA,NA,54,13,24,48,26,1019.5,1016.6,NA,3,22.6,27.4,No
4/24/2016,11.4,28.7,0,21.2,10,54,22,24,47,28,1024.6,1020.8,1,2,20.3,28.4,No
4/25/2016,10.9,27.9,0,7.8,10.7,37,20,15,45,29,1027.4,1023.2,1,2,21,26.9,No
4/26/2016,13.1,28.4,0,6.8,10.6,37,30,11,46,30,1026.8,1022.1,1,3,22.6,27.2,No
4/27/2016,12.7,28.2,0,7.6,NA,35,28,9,52,27,1025.1,1020.1,1,1,21.3,27.7,No
4/28/2016,14.2,29.3,0,6.4,NA,35,24,13,54,25,1024.2,1019.8,1,NA,21.8,29.2,No
4/29/2016,14.9,29.4,0,6.8,NA,41,26,13,55,28,1023.4,1017.9,NA,NA,21.8,29,No
4/30/2016,19.3,30.1,0,NA,NA,43,30,13,70,43,1021,1016.3,NA,5,22.1,29.1,No
5/1/2016,21.4,24.7,0,NA,NA,48,19,2,72,83,1018.6,1017,8,8,22.6,19.6,No
5/2/2016,12.8,23.2,3,14.4,NA,35,11,22,98,91,1018.3,1016.3,8,8,16.2,18.9,Yes
5/3/2016,14.6,23.2,18.4,3.2,NA,26,7,2,94,69,1016.4,1012.8,8,8,16.6,21.8,Yes
5/4/2016,11.1,25,0,1.8,NA,24,6,15,66,30,1018.9,1016.1,NA,NA,18.1,24.6,No
5/5/2016,9.7,26.7,0,3.6,NA,24,13,6,66,26,1021.4,1017.5,NA,NA,16.7,26.2,No
5/6/2016,11.2,27.7,0,NA,NA,31,17,2,65,30,1020.4,1016.8,NA,NA,19.1,26.5,No
5/7/2016,12.9,28.5,0,NA,NA,35,24,13,64,33,1020.5,1016.5,NA,NA,20.5,28.2,No
5/8/2016,16.5,27.9,0,NA,NA,46,24,31,63,37,1019.6,1013.1,8,8,20.7,26.7,No
5/9/2016,19.5,25.3,0,19.6,NA,59,33,13,67,80,1013.4,1010.2,8,7,21.8,21.8,No
5/10/2016,14.9,22.8,1.4,1.8,NA,37,19,20,71,44,1015.6,1013.6,NA,8,17.3,22.1,Yes
5/11/2016,9.3,21.2,0,4.6,NA,37,31,19,76,33,1020.9,1018.8,NA,NA,13.8,20.5,No
5/12/2016,5.3,21.4,0,4.2,NA,35,9,20,65,36,1022.8,1019.9,NA,NA,13.2,21,No
5/13/2016,5.9,24.8,0,3.8,NA,35,6,20,64,36,1025.2,1021.6,NA,NA,15.5,24.3,No
5/14/2016,5.4,26.1,0,NA,NA,19,9,7,63,23,1024.6,1020.8,NA,NA,15.4,25.8,No
5/15/2016,7.5,26.4,0,NA,NA,26,17,11,62,22,1022.1,1018.1,NA,NA,17.1,25.4,No
5/16/2016,9.6,28.4,0,12.4,NA,26,15,7,51,11,1021.2,1017.6,6,1,16.9,27.8,No
5/17/2016,10.6,28.7,0,4.2,NA,31,17,17,49,20,1020.7,1017.2,1,1,19.2,27.8,No
5/18/2016,13.7,26.3,0,4.8,NA,26,13,9,47,32,1019.1,1015.7,NA,NA,19.9,26.1,No
5/19/2016,10.1,24.9,0,3.8,NA,44,2,31,46,27,1020.3,1016.9,NA,NA,18.5,24.1,No
5/20/2016,5.3,25.4,0,NA,NA,37,7,24,54,26,1022.4,1019.4,NA,NA,15.6,25.1,No
5/21/2016,8.4,28,0,NA,NA,41,24,13,51,26,1025.3,1020.7,NA,NA,17.4,27,No
5/22/2016,13.3,27.2,0,NA,NA,35,17,15,58,34,1025.1,1020.5,NA,3,19.9,26.6,No
5/23/2016,11.7,28.8,0,16.8,NA,50,15,24,58,29,1020.5,1015.4,NA,6,20.2,27.9,No
5/24/2016,6.1,20.6,0,6.4,NA,50,19,28,50,31,1021.8,1018.4,NA,NA,13.1,20,No
5/25/2016,1.5,22.5,0,4.8,NA,24,9,9,57,19,1020.2,1015.8,NA,NA,11.5,22,No
5/26/2016,5,22.9,0,4.2,NA,67,28,20,26,73,1011.6,1008.2,4,5,17.5,16.5,No
5/27/2016,12.9,17.1,12,2.4,NA,35,19,24,87,51,1011.4,1010.4,8,1,13.3,16.8,Yes
5/28/2016,6,17.8,0,NA,NA,56,19,41,76,43,1013.3,1012.6,8,1,11.1,16,No
5/29/2016,7.9,16.6,0,NA,NA,31,20,17,59,46,1020.6,1019.5,NA,NA,12.8,16.2,No
5/30/2016,2.2,17.6,0,NA,NA,17,11,13,77,36,1025,1022.5,NA,NA,8.9,17,No
5/31/2016,4.3,20.8,0,NA,NA,30,17,19,72,46,1027.3,1023.6,2,NA,10.4,20.2,No
6/1/2016,7.7,20.7,0,13.4,NA,39,20,22,69,75,1025.9,1023.4,8,8,13.5,16.5,No
6/2/2016,12.5,19.4,1.8,2.2,NA,30,17,7,83,59,1024.2,1021.2,NA,8,14,19.1,Yes
6/3/2016,12.7,21.6,0,1.6,NA,39,20,19,72,54,1021.8,1016,2,8,16.4,21.5,No
6/4/2016,14.8,16.7,22.7,NA,NA,61,30,22,92,80,1009.3,1008.2,8,8,16,15.8,Yes
6/5/2016,11,13.6,1.6,NA,NA,52,35,33,92,90,1005.8,1003,8,8,11.2,13,Yes
6/6/2016,6.7,16.7,1.3,7.4,NA,35,9,26,84,62,1010,1007.3,8,7,9.6,15.5,Yes
6/7/2016,9.6,18.9,0,1,NA,44,17,30,71,50,1012.5,1010.6,8,8,12.8,17.7,No
6/8/2016,5.4,20,0,3,NA,20,0,9,81,48,1017.9,1014.3,NA,NA,11.5,19.4,No
6/9/2016,11.4,21.4,0,2.8,NA,39,20,19,53,65,1014.8,1015.1,7,8,17.4,18.8,No
6/10/2016,7.3,19,0,2.6,NA,28,0,13,75,58,1022.6,1021.5,4,5,12.7,18,No
6/11/2016,6.8,16.2,0,NA,NA,41,22,30,82,52,1025.7,1025,NA,8,11.8,14.4,No
6/12/2016,4.8,20.5,0,NA,NA,31,26,13,58,33,1031.5,1030.2,1,NA,12.8,20.2,No
6/13/2016,7.6,20.9,0,NA,NA,31,13,11,70,38,1035.9,1032.3,NA,NA,12.5,20.3,No
6/14/2016,6.8,21.5,0,11.2,NA,30,9,9,67,43,1034.4,1031.4,NA,NA,13.8,21.2,No
6/15/2016,7.9,21.8,0,3,NA,30,19,9,66,37,1031.5,1027.5,NA,NA,14.2,21.6,No
6/16/2016,8,21.6,0,3.2,NA,31,20,15,66,48,1026.3,1020.6,NA,8,14.2,21,No
6/17/2016,11.5,21.7,0,3.8,NA,43,28,24,73,52,1021,1017,NA,5,15.8,21,No
6/18/2016,15.1,20.3,2.9,NA,NA,35,24,11,91,74,1019.2,1016.8,8,8,15.5,19.6,Yes
6/19/2016,15,17.9,3.4,NA,NA,63,24,28,88,85,1010.2,1006.2,8,8,16.1,16.9,Yes
6/20/2016,11.9,15.9,20.9,9.8,NA,56,31,37,92,75,1009.1,1008.2,8,6,12.1,15.2,Yes
6/21/2016,8.2,14.1,0.4,1,NA,39,17,19,80,61,1015.1,1012.6,7,6,10.6,13.6,No
6/22/2016,10.2,15.3,3.2,2.4,NA,33,15,13,91,82,1013.7,1013.6,8,6,11.8,14.5,Yes
6/23/2016,8.4,14.6,0.2,0.6,NA,33,13,13,96,91,1016,1012.1,8,8,10.7,14.3,No
6/24/2016,10.7,16.6,3.6,0.8,NA,56,33,35,90,53,1013.8,1013,8,2,12.3,15.5,Yes
6/25/2016,3.1,12.3,0,NA,NA,35,24,30,80,48,1022.6,1020,NA,NA,6.5,11.9,No
6/26/2016,0.5,12.4,0,NA,NA,26,15,7,81,53,1021.7,1017.4,7,3,5.6,11.9,No
6/27/2016,5.6,9.6,0.6,5.8,NA,39,20,26,90,71,1019.1,1018.8,8,8,7.3,9.1,No
6/28/2016,3.1,13,0.6,1,NA,35,20,28,76,56,1026.1,1025,2,4,8.3,12.8,No
6/29/2016,-0.6,16.4,0,2,NA,19,7,15,84,41,1028.5,1025.7,NA,NA,6.4,16,No
6/30/2016,1.9,17.7,0,2,NA,35,15,11,70,45,1024.6,1020.3,NA,7,9.4,16.3,No
7/1/2016,1.8,15.9,0,1.8,NA,39,9,26,76,48,1022.5,1021.3,NA,NA,9.1,15.3,No
7/2/2016,1.3,14.8,0,NA,NA,35,9,22,84,53,1027.7,1025.5,NA,NA,6.8,14.5,No
7/3/2016,-1.2,17.4,0,NA,NA,19,11,7,86,46,1028,1024,NA,NA,6.6,16.7,No
7/4/2016,3,21.2,0,6.6,NA,44,20,20,82,53,1022.2,1016.7,8,8,9.7,21,No
7/5/2016,9.7,15.1,4,2.8,NA,39,26,28,83,64,1015,1013.9,7,8,14.3,13.8,Yes
7/6/2016,4.7,13.4,0,1.2,NA,44,26,30,78,61,1018.3,1015.8,NA,8,9,12.5,No
7/7/2016,8.9,14.1,0,NA,NA,35,24,17,85,71,1018.9,1017.8,8,8,10.4,13.5,No
7/8/2016,8.8,17.8,0,NA,NA,28,9,15,84,62,1020.9,1019,5,8,11.9,17,No
7/9/2016,4.9,18.2,0.2,NA,NA,20,2,11,96,51,1023.5,1020.7,8,5,7.1,17.7,No
7/10/2016,5.2,19.7,0,NA,NA,44,19,19,78,44,1023.8,1020,NA,NA,11.9,19.3,No
7/11/2016,8.8,21.1,0,NA,NA,41,30,20,74,56,1020.2,1015.7,7,2,15.2,20.7,No
7/12/2016,14.2,17.6,0,NA,NA,31,17,22,79,49,1017.3,1016.9,8,7,16.4,16.3,No
7/13/2016,8.3,13.4,0,NA,NA,43,33,28,64,34,1026,1025.4,NA,3,10,12.6,No
7/14/2016,5.4,11.8,0,NA,NA,35,15,20,64,45,1031,1028.9,3,4,7.7,11.5,No
7/15/2016,-0.9,15.2,0,NA,NA,22,6,9,71,26,1029.8,1026.7,NA,NA,6.5,15.1,No
7/16/2016,6.5,17.8,0,NA,NA,35,17,15,49,51,1029.1,1025.8,8,8,10.9,17.3,No
7/17/2016,8.1,23.4,0,NA,NA,33,13,7,70,48,1027.4,1024.2,6,5,14.5,23.3,No
7/18/2016,9.6,23.9,0,28.6,NA,35,19,9,69,49,1027.2,1023.1,NA,NA,16.2,23.8,No
7/19/2016,11.3,24.4,0,2.6,NA,26,11,9,80,55,1025.3,1021,2,NA,17.6,24,No
7/20/2016,15.2,25.2,0,2.8,NA,33,19,15,74,56,1021.9,1018.1,7,8,19.6,24.6,No
7/21/2016,17.6,22.8,10.2,3.8,NA,28,13,17,93,77,1019.2,1016.5,6,3,18.3,22.3,Yes
7/22/2016,15.3,25,0.2,1.6,NA,31,19,20,91,64,1016.1,1010.9,8,7,17.3,24.3,No
7/23/2016,15.2,18,0,NA,NA,50,30,28,60,30,1013.2,1012.8,7,NA,15.5,17.2,No
7/24/2016,5.2,12.7,0,NA,NA,15,6,9,82,58,1018.6,1016.1,7,7,9,12.4,No
7/25/2016,5,16.4,0,8.2,NA,31,17,15,73,33,1020.5,1018.4,NA,NA,10.4,15.9,No
7/26/2016,1,16.5,0,2.8,NA,28,11,9,79,42,1022.2,1018.2,NA,1,7.9,15.8,No
7/27/2016,3.5,19.2,0,2.6,NA,44,9,30,68,40,1021.5,1019.5,NA,1,11,17.8,No
7/28/2016,2.3,17.1,0,3.4,NA,33,13,20,81,46,1026.9,1024,NA,NA,8.9,16.2,No
7/29/2016,0.8,16.3,0,3.4,NA,28,6,19,82,43,1025.6,1022.3,NA,NA,6.9,15.3,No
7/30/2016,0.2,16.2,0,NA,NA,17,11,9,97,49,1023.4,1020,8,NA,3.8,15.2,No
7/31/2016,0.9,19,0,NA,NA,28,11,20,80,39,1022.4,1019.1,NA,NA,8.4,17.8,No
8/1/2016,2.3,22.5,0,7.2,NA,NA,15,NA,61,30,1019.3,1014.5,NA,NA,11.5,22.1,No
8/2/2016,6.8,24.1,0,3.2,NA,NA,NA,NA,64,39,1012.9,1007.7,NA,NA,14.6,22.4,No
8/3/2016,8.8,12,2.4,3.8,NA,NA,NA,NA,89,79,1012.6,1012.6,8,8,9.7,11.6,Yes
8/4/2016,6.7,17.9,2,2.2,NA,NA,NA,NA,79,53,1020.3,1020.1,NA,7,11.7,16.9,Yes
8/5/2016,3.1,19.1,0,NA,NA,NA,NA,NA,69,42,1027.7,1024.7,NA,2,11.9,18.4,No
8/6/2016,4.4,20.1,0,NA,NA,NA,NA,NA,65,33,1027.3,1024,NA,4,11.9,19.1,No
8/7/2016,6,20.9,0,NA,NA,NA,NA,NA,66,39,1026,1023.1,8,7,12.2,19.3,No
8/8/2016,5.8,21.2,0,11.8,NA,NA,NA,NA,66,32,1025.4,1022.4,NA,NA,13.5,20.1,No
8/9/2016,4.6,21,0,3.8,NA,NA,NA,NA,70,41,1024,1019.9,NA,6,13.3,19.9,No
8/10/2016,10.2,25.4,0,3.4,NA,NA,NA,NA,61,34,1020.7,1017.3,NA,7,16.3,24.1,No
8/11/2016,12,16.3,7.6,5.4,NA,NA,NA,NA,90,56,1022.1,1020.3,6,NA,13.5,15.8,Yes
8/12/2016,3,17.8,0,1.6,NA,NA,NA,NA,75,42,1025.1,1022.3,NA,NA,10.8,17.6,No
8/13/2016,2.8,18.8,0,NA,NA,NA,NA,NA,74,35,1025.6,1021.9,NA,NA,11,18.4,No
8/14/2016,2.3,20.2,0,NA,NA,NA,NA,NA,71,31,1028.3,1024.9,NA,NA,11.1,19.8,No
8/15/2016,5.9,23.1,0,9.8,NA,NA,NA,NA,56,29,1031.1,1027.5,NA,NA,14.6,22.6,No
8/16/2016,6.7,22,0,4.4,NA,NA,NA,NA,59,29,1032,1026.4,NA,NA,14.8,21.7,No
8/17/2016,4.2,21.6,0,4.2,NA,NA,NA,NA,63,33,1028.3,1023.9,NA,NA,14.6,21.1,No
8/18/2016,5.7,23.3,0,3.8,NA,NA,NA,NA,67,23,1025,1020.4,NA,NA,15,22.8,No
8/19/2016,7.3,22.4,0,4.4,NA,NA,NA,NA,74,39,1022.8,1017,8,8,14.6,21,No
8/20/2016,10.2,18.2,0.4,NA,NA,NA,NA,NA,79,32,1020.5,1018.9,7,NA,11.4,17.4,No
8/21/2016,1.5,18,0,NA,NA,NA,NA,NA,57,30,1022.4,1018.3,NA,NA,11.2,17.1,No
8/22/2016,3.7,14.5,0,14.2,NA,NA,NA,NA,72,92,1015.8,1012.7,8,8,14,13.4,No
8/23/2016,10.2,17.2,11.6,0.6,NA,NA,NA,NA,94,77,1015.3,1013.1,8,8,14.4,16.9,Yes
8/24/2016,12.2,16.1,22,2.8,NA,NA,NA,NA,92,83,1009.2,1006.3,8,8,13.9,16,Yes
8/25/2016,7.4,14.4,4,2.2,NA,NA,NA,NA,86,60,1015.1,1014.8,8,8,9.1,13.7,Yes
8/26/2016,1.6,14.8,0,1.4,NA,NA,NA,24,77,51,1020.9,1018,NA,3,8.9,14.2,No
8/27/2016,1.4,17.8,0,NA,NA,37,13,24,71,44,1023.9,1021.1,NA,NA,8.9,17.1,No
8/28/2016,1.8,19.3,0,NA,NA,24,13,9,74,28,1025.7,1022.2,NA,NA,11.5,18.8,No
8/29/2016,3,21.6,0,10.2,NA,30,17,9,65,35,1026.5,1023.3,NA,NA,13.9,21.2,No
8/30/2016,9.9,22.7,0,3.4,NA,44,26,20,73,52,1028.1,1023.6,NA,1,16.7,22.1,No
8/31/2016,13.4,20.9,0,5.2,NA,46,31,20,70,64,1024.5,1020.5,2,8,16.4,19.8,No
9/1/2016,15.5,23,7.2,2.4,NA,31,17,19,91,71,1020.5,1014.4,8,8,16.8,21.7,Yes
9/2/2016,16.8,22.6,0.4,2.6,NA,67,31,22,68,56,1011.3,1005.4,8,8,19.3,22.4,No
9/3/2016,11.8,18,14.8,NA,NA,59,30,31,77,52,1014.4,1015.6,8,4,13.2,17.1,Yes
9/4/2016,6.2,18.8,0,NA,NA,39,13,24,77,44,1024.7,1023.5,NA,NA,13.3,18,No
9/5/2016,3.9,20.4,0,13,NA,30,15,9,71,49,1030.3,1026,NA,NA,13.7,20,No
9/6/2016,7.3,21.9,0,NA,NA,33,19,11,63,43,1030.3,1026.2,NA,1,15.8,21.1,No
9/7/2016,9.3,22.6,0,NA,NA,31,20,13,65,44,1029.5,1025.9,NA,8,17,21.6,No
9/8/2016,10,23.9,0,NA,NA,37,19,19,65,42,1027.8,1022.5,1,6,18,22.6,No
9/9/2016,11.5,21.1,0,NA,NA,67,24,28,75,85,1022.6,1017.8,8,8,16.8,17.5,No
9/10/2016,10.9,18.7,25.2,NA,NA,52,15,19,77,61,1019.7,1017.6,2,1,14.2,17.9,Yes
9/11/2016,6.5,19.7,0,NA,NA,30,7,15,72,48,1020.6,1018,6,NA,14.7,19.4,No
9/12/2016,7.6,22.3,0,NA,NA,24,13,11,73,33,1021.1,1017.8,1,NA,14.5,21.7,No
9/13/2016,10.1,19.6,0,NA,NA,31,20,13,80,90,1020.4,1017.8,8,5,18.5,18.6,No
9/14/2016,15.8,18.5,27.2,NA,NA,39,9,17,92,94,1017.6,1014.7,8,8,17.1,18,Yes
9/15/2016,13.2,15.4,20,NA,NA,30,11,9,83,79,1017.4,1016.2,8,7,14.2,13.6,Yes
9/16/2016,9.9,18.4,8.8,NA,NA,31,13,13,79,56,1021.9,1020.2,7,NA,12.9,17.3,Yes
9/17/2016,7.4,19.4,0,NA,NA,30,11,20,80,60,1023.1,1017.3,NA,5,15.1,19.1,No
9/18/2016,14.9,19.7,8.2,NA,NA,56,33,22,93,94,1012.8,1006.8,7,8,16.9,18.6,Yes
9/19/2016,9.3,15.6,9.8,NA,NA,28,17,17,77,65,1015.8,1014.9,7,1,11.9,14.4,Yes
9/20/2016,5.9,20.3,0,NA,NA,26,17,11,77,43,1019.8,1016.1,1,NA,14,19.2,No
9/21/2016,12.2,22.3,9,NA,NA,48,15,NA,89,61,1014.6,1010.5,8,3,14.6,21.8,Yes
9/22/2016,9.2,19,0,NA,NA,41,24,26,80,57,1014.7,1012.2,8,5,14,18.5,No
9/23/2016,7.1,19.7,0,NA,NA,48,13,19,82,51,1015.5,1011.9,NA,4,13.2,19.4,No
9/24/2016,7,21.8,0,NA,NA,28,7,11,76,43,1014.1,1009.3,NA,2,15.8,21.2,No
9/25/2016,12.9,22,2.2,NA,NA,56,11,35,77,51,1009.5,1008.6,4,2,17.4,21.2,Yes
9/26/2016,8,19.3,0.2,NA,NA,41,17,22,62,49,1016.1,1012.6,NA,7,15.9,18,No
9/27/2016,6.3,23.4,0,NA,NA,41,9,28,59,40,1017.1,1012.3,NA,4,15.9,22.7,No
9/28/2016,7.5,23.2,0,NA,NA,28,9,11,58,30,1015.2,1010.2,NA,NA,16.5,22.4,No
9/29/2016,15.7,18.7,0,NA,NA,48,28,15,69,62,1004.3,1001.9,7,8,17.9,16.3,No
9/30/2016,5.5,18.1,5.6,NA,NA,56,28,33,49,36,1007.2,1006.7,NA,1,14,17.4,Yes
10/1/2016,5,21.4,0,NA,NA,37,24,24,51,37,1014.5,1011.8,NA,3,16.4,20.9,No
10/2/2016,6.6,24.7,0,NA,NA,35,15,17,68,26,1015.8,1011.3,NA,NA,14.6,23.7,No
10/3/2016,14.5,18.2,1.2,NA,NA,44,15,22,84,88,1007.3,1007.7,7,8,16,13.8,Yes
10/4/2016,5.8,21.2,6.4,NA,NA,41,9,31,69,35,1016.2,1013.5,NA,NA,13.3,20.4,Yes
10/5/2016,8.4,21.4,0.2,NA,NA,41,17,20,64,27,1019.5,1019,NA,NA,15.1,20.7,No
10/6/2016,5.9,24.5,0,NA,NA,28,9,19,61,28,1024.6,1021.7,NA,NA,14.7,23.3,No
10/7/2016,8.3,27.7,0,NA,NA,30,11,9,70,21,1024.2,1020.5,NA,NA,17.2,27.2,No
10/8/2016,9.8,30.4,0,NA,NA,41,15,26,64,25,1021,1016.4,NA,1,17.4,29.9,No
10/9/2016,12.3,31.2,0,NA,NA,31,20,7,57,28,1017.5,1014.7,NA,NA,21,30.2,No
10/10/2016,14.7,30.7,0,NA,NA,44,28,20,74,40,1016.1,1011,1,NA,18.6,29.6,No
10/11/2016,12.1,20.3,0,NA,NA,56,39,28,51,32,1016.4,1014.6,NA,NA,14.8,19.4,No
10/12/2016,4.3,20.6,0,NA,NA,35,13,22,58,33,1017.7,1014.4,NA,NA,12.7,19.3,No
10/13/2016,6.8,23,0,NA,NA,35,20,7,63,35,1017.1,1014.9,NA,1,14,21.8,No
10/14/2016,8.4,23.6,0,NA,NA,35,19,13,53,30,1022.7,1019.6,NA,5,15.9,22.2,No
10/15/2016,8.7,25.3,0,NA,NA,30,15,9,61,28,1024,1019.7,NA,1,15.5,23.5,No
10/16/2016,11.3,27.3,0,NA,NA,52,28,13,56,28,1018.9,1013.7,NA,NA,18.2,26.4,No
10/17/2016,17.5,20.1,0,NA,NA,63,28,22,71,90,1011.4,1013.8,5,7,18.6,12.4,No
10/18/2016,5.3,23.9,3.8,NA,NA,33,13,9,95,35,1019,1016.2,6,NA,11.9,22.5,Yes
10/19/2016,8.6,27.2,0,NA,NA,39,9,22,60,23,1019.3,1016.9,NA,1,17.4,25.6,No
10/20/2016,9.2,28.8,0,NA,NA,31,20,15,42,24,1021.5,1017.9,NA,NA,19.6,26,No
10/21/2016,14.9,30.8,0,NA,NA,57,41,30,60,33,1019.7,1014.4,NA,NA,21.7,30.4,No
10/22/2016,17.6,21.4,28.4,NA,NA,54,31,30,76,92,1013.5,1014.6,8,8,19.7,14.8,Yes
10/23/2016,4.9,20.4,6.8,NA,NA,39,20,20,64,39,1018.8,1016.9,NA,NA,11.2,19.4,Yes
10/24/2016,6.2,22.2,0,NA,NA,43,4,22,63,28,1020.4,1017.3,NA,NA,14.3,21,No
10/25/2016,7.5,26.4,0,NA,NA,26,9,13,60,22,1020,1017.1,NA,NA,16.5,25.3,No
10/26/2016,9.9,30.1,0,NA,NA,33,17,11,57,20,1019.4,1015.2,NA,NA,18.7,29,No
10/27/2016,14.6,32.8,0,NA,NA,48,26,7,53,24,1015.9,1012.3,NA,1,22.3,31.7,No
10/28/2016,16,31.1,0,NA,NA,39,22,19,50,28,1015.4,1012.2,5,NA,23.6,29.8,No
10/29/2016,17.4,31.1,0.6,NA,NA,39,24,13,67,32,1017.7,1013.9,NA,1,21.8,30.3,No
10/30/2016,17.8,32.1,0,NA,NA,70,33,28,53,32,1017.2,1010.8,7,8,22,31.2,No
10/31/2016,19.1,26.3,9.4,NA,NA,52,11,19,82,54,1012,1011.4,8,3,21.2,23.2,Yes
11/1/2016,7.6,25.3,0,NA,NA,37,13,26,48,20,1013.2,1009.5,NA,NA,16.9,24.5,No
11/2/2016,8.1,27.1,0,NA,NA,39,0,17,38,23,1015.9,1014,NA,NA,18.6,26.3,No
11/3/2016,11.4,27.5,0,NA,NA,30,19,9,54,20,1018.6,1015.1,NA,8,20,26.6,No
11/4/2016,11,31,0,NA,NA,37,7,13,43,17,1016.1,1012,NA,NA,22.3,29.7,No
11/5/2016,13.1,33,0,NA,NA,67,15,35,31,14,1010.7,1008.2,NA,NA,23.7,31.3,No
11/6/2016,9.1,28.3,0,NA,NA,48,26,28,29,20,1013.4,1011.1,NA,NA,20.5,27.4,No
11/7/2016,10.9,33.9,0,NA,NA,33,17,17,29,13,1013.4,1008.9,NA,NA,22.9,32.8,No
11/8/2016,16.8,38,0,NA,NA,61,31,30,49,16,1009.7,1005.7,NA,NA,26.9,36.2,No
11/9/2016,17.6,26.7,0,NA,NA,54,26,13,57,63,1011.8,1009.7,4,8,23.2,23.2,No
11/10/2016,16.6,31.8,19.6,NA,NA,31,13,13,70,37,1009.4,1007.1,NA,2,22.8,29.9,Yes
11/11/2016,17.9,30.5,0,NA,NA,26,9,13,62,37,1012.3,1008.6,2,7,22,28,No
11/12/2016,20.2,36,0,NA,NA,50,17,NA,63,29,1006.7,1002.3,8,2,24.7,34.5,No
11/13/2016,19.5,32.1,0.8,NA,NA,65,19,37,37,17,1003.8,1001.2,NA,NA,25.9,31.5,No
11/14/2016,11.6,24,0.2,NA,NA,52,24,31,42,28,1008.8,1007.8,NA,NA,18.8,22.6,No
11/15/2016,10.9,26.7,0,NA,NA,39,17,17,56,27,1015.7,1013.7,NA,8,18.7,25.4,No
11/16/2016,9.8,30.6,0,NA,NA,33,19,11,50,19,1019.1,1016.9,NA,NA,21.5,29.1,No
11/17/2016,16.1,31.7,0,NA,NA,35,20,9,52,25,1022.3,1018.3,NA,4,22.8,29.9,No
11/18/2016,16.7,33.5,0,NA,NA,NA,24,13,56,21,1020.1,1015.2,NA,NA,22.6,32.7,No
11/19/2016,17.2,34.7,0,NA,NA,35,26,17,47,21,1018.2,1014,NA,NA,24.3,33,No
11/20/2016,18.6,35.1,0,NA,NA,39,28,19,50,13,1019.3,1015.5,NA,NA,24.5,33.8,No
11/21/2016,18.6,34.8,0,NA,NA,46,19,19,31,10,1019.8,1014.9,NA,NA,25,33.6,No
11/22/2016,17.3,34.3,0,NA,NA,35,19,13,40,15,1017.3,1012,NA,NA,24,33.7,No
11/23/2016,18.4,36.3,0,NA,NA,54,28,11,44,16,1013.2,1007.8,NA,2,24,34,No
11/24/2016,13.3,29.4,0,NA,NA,52,26,20,33,14,1013,1010.2,NA,NA,19.8,27.8,No
11/25/2016,12.2,30.3,0,NA,NA,41,4,22,32,12,1013.9,1011.8,NA,NA,21.3,28.6,No
11/26/2016,13.5,33,0,NA,NA,31,13,9,33,17,1015.2,1011.5,NA,NA,23.5,31.2,No
11/27/2016,14.3,33.9,0,NA,NA,35,19,15,56,13,1015,1011.6,NA,NA,23.4,33.1,No
11/28/2016,17.8,33.6,0,NA,NA,65,26,20,50,24,1015.6,1010.3,NA,8,24.5,31.9,No
11/29/2016,16.8,34,0,NA,NA,46,26,13,52,33,1012.2,1007.8,NA,8,24.3,29.7,No
11/30/2016,17.6,36.4,2.6,NA,NA,59,30,9,43,14,1010.2,1005.7,NA,1,25.7,33.7,Yes
12/1/2016,19.9,37.5,0,NA,NA,NA,33,24,54,13,1008,1004.8,NA,2,24.5,36.5,No
12/2/2016,17.7,39.9,0,NA,NA,39,22,20,51,13,1009.7,1008.1,NA,NA,27.2,38.3,No
12/3/2016,22.2,42.1,0,NA,NA,59,31,11,38,14,1011,1006.9,2,1,31.8,41.2,No
12/4/2016,24.1,41.7,0,NA,NA,52,24,15,44,14,1013.7,1008.7,NA,NA,28.7,39.7,No
12/5/2016,26.9,42.9,0,NA,NA,63,30,20,56,15,1011.7,1007.3,4,1,29.9,41.2,No
12/6/2016,25.4,39.8,0,NA,NA,61,22,19,53,23,1012.5,1007.7,3,6,30.3,38.5,No
12/7/2016,21.9,30.8,1.4,NA,NA,30,13,17,74,47,1012.6,1011.4,6,6,24.5,29.6,Yes
12/8/2016,23.7,36.7,0.2,NA,NA,72,24,37,65,36,1008.7,1002.6,2,3,27.4,34.3,No
12/9/2016,16.9,28.4,3.6,NA,NA,52,26,31,59,20,1012.5,1012.3,NA,NA,19.2,27,Yes
12/10/2016,10.9,33.2,0,NA,NA,39,22,13,47,24,1019.2,1015.7,NA,NA,23.4,31.8,No
12/11/2016,18.6,33.2,0,NA,NA,48,31,11,53,26,1020.5,1017.2,NA,NA,23.1,31,No
12/12/2016,18.2,33.9,0,NA,NA,37,20,20,44,20,1022.3,1018.1,NA,NA,24.1,32.3,No
12/13/2016,19.9,34.7,0,NA,NA,37,24,11,54,22,1020.5,1015.1,NA,NA,23.6,33.6,No
12/14/2016,20.9,37.3,0,NA,NA,44,30,19,50,14,1015.2,1009.9,NA,NA,25.5,35.8,No
